tracking_id	enos_nn_db_pp_nt_0	enos_nn_db_pp_nt_1	enos_nn_db_pp_nt_2	enos_nn_db_pp_nt_3	enos_nn_db_pp_nt_4	enos_nn_db_pp_nt_5	enos_nn_db_pp_nt_6	enos_nn_db_pp_nt_7	enos_nn_db_pp_nt_8	enos_nn_db_pp_t_0	enos_nn_db_pp_t_1	enos_nn_db_pp_t_2	enos_nn_db_pp_t_3	enos_nn_db_pp_t_4	enos_nn_db_pp_t_5	enos_nn_db_pp_t_6
Pappa2	0.1707	1.5463	0.935	0.3538	0.6833	0.3687	1.0824	0.7182	0.4687	0.3529	0.3862	1.006	0.7325	0.2808	0.9479	0.2228
Papss1	61.4094	109.085	96.391	66.6176	108.946	63.945	77.3332	65.4523	54.1508	60.6863	87.7966	63.4858	101.38	58.0703	85.9029	41.5763
Papss2	1.1838	24.1614	5.099	2.1397	15.8209	10.0353	1.7483	2.8406	1.7159	3.5179	4.7607	4.2757	3.5289	2.8069	8.5854	1.2448
Paqr3	2.7914	2.3477	1.5568	2.156	0.9739	1.8935	3.2315	1.9567	1.892	1.5771	1.5823	2.2689	1.5711	3.3169	1.9132	2.8165
Paqr4	10.5664	7.0275	10.8777	9.8743	7.4047	10.2878	6.6658	12.012	8.7622	6.1765	11.2872	9.0532	6.8326	7.7592	7.9256	6.3828
Paqr5	8.2274	24.5669	21.8158	8.5732	34.1631	11.3399	16.6119	10.7907	13.8823	10.4938	20.6869	8.1674	27.0085	9.6427	26.8081	9.2132
Paqr6	2.1713	0.8213	1.7261	1.6753	0.5493	1.3975	1.6156	0.9997	1.066	1.4149	2.4831	2.7216	1.4567	0.5219	1.7488	0.5475
Paqr7	19.0941	14.7848	18.4735	21.2137	17.3178	19.2303	20.5635	13.5911	17.7458	13.2038	22.2447	17.7067	14.6681	14.2077	16.1065	15.5119
Paqr8	1.9626	1.1706	2.0029	1.8594	1.8339	1.9264	1.3262	2.4694	1.3836	1.5947	2.1154	2.4059	1.8695	2.0341	1.5412	0.9186
Paqr9	0.2027	2.9734	1.3956	4.1051	2.7304	1.809	0.1802	0.2601	0.2566	0.4251	1.412	1.6465	1.315	0.8559	2.203	0.058
Pard3	8.8671	11.7514	8.8569	8.6811	9.9892	8.0435	10.5849	6.7406	9.1886	8.849	10.6294	9.0841	9.4732	6.8308	9.0631	10.0473
Pard3b	28.7149	38.7965	35.973	29.1969	32.2337	31.0224	49.6039	31.694	32.7727	38.6405	25.4924	32.9252	25.4466	31.9458	28.3491	38.9497
Pard6a	3.5014	4.7582	5.281	3.7723	5.267	4.677	4.0794	3.646	3.4117	3.1185	6.0465	4.2163	4.6513	2.6092	4.469	3.8646
Pard6b	16.9839	47.3831	28.5207	28.9464	31.4691	22.5883	50.1177	20.6353	39.8491	26.2742	20.0688	23.3068	26.0993	27.0556	30.0025	45.0046
Pard6g	15.8433	5.6261	6.8936	8.1642	3.9979	10.2376	7.7498	8.2465	7.2372	6.9974	7.5241	9.8049	6.2503	8.5272	7.2385	5.4614
Parg	7.5942	8.4423	8.3929	8.2258	8.0232	7.2256	7.502	7.5722	8.0709	8.8561	8.4574	8.6994	7.9852	10.0786	8.1652	8.2349
Park2	2.9889	5.108	2.3317	2.4902	3.0088	2.7312	4.0196	2.2057	3.1437	2.7238	3.01	2.2241	2.8426	2.6734	2.9079	2.9513
Park7	110.643	166.342	129.993	123.427	158.649	132.61	147.284	117.147	131.625	111.842	117.459	119.572	135.798	95.7154	132.868	150.423
Parl	27.339	30.8517	25.1554	29.9211	33.3602	28.8957	33.2612	27.989	28.3759	32.9709	23.0411	27.6433	30.6751	26.743	27.4332	33.6218
Parm1	2.4305	5.4297	3.133	4.2401	5.138	2.6775	4.7114	3.3661	4.7633	3.1488	4.4653	2.8606	5.1579	2.0769	5.3763	7.5397
Parn	12.4823	15.6511	11.6958	12.2513	12.192	12.709	14.5306	11.0341	13.5671	12.6464	10.566	11.6606	12.6658	12.8295	10.4128	12.5738
Parp1	7.3617	11.2434	13.5246	11.8023	12.5406	11.0915	9.3553	11.1735	8.122	9.4902	11.1811	11.3118	11.4894	11.6247	10.8645	9.8361
Parp10	11.7283	17.4308	10.5844	16.8809	10.0477	10.4426	10.9777	15.0467	11.2911	17.8591	10.4758	13.1695	14.107	6.4127	11.4891	75.3477
Parp11	3.2532	3.1464	3.4751	3.9576	2.6138	2.8412	3.1195	4.1382	3.1088	3.7177	3.2173	3.6106	4.3734	3.6735	2.6299	10.084
Parp12	21.5103	33.5551	20.1503	26.8402	19.9862	20.1807	26.502	22.5532	22.0651	25.2471	22.2324	22.3063	25.226	20.7201	18.9735	109.379
Parp14	13.0821	17.4481	12.5728	17.9089	8.4242	11.1955	7.5544	17.9307	8.0698	17.5088	10.2764	13.1527	12.4977	13.2504	8.7937	90.6813
Parp16	5.1634	5.5867	4.9729	4.6168	5.3678	4.171	5.3651	5.8702	4.6474	4.6682	4.2284	3.8977	4.8777	5.7793	5.0547	4.8586
Parp2	11.6766	10.8703	11.3308	13.319	11.5545	11.4102	13.4454	12.1855	12.5035	12.2833	12.2917	13.2907	11.4692	16.6448	12.6671	14.9671
Parp3	9.6301	5.4901	7.9612	15.0873	6.5164	7.1281	6.6938	8.6779	10.8886	13.1844	15.8089	12.7252	12.6598	9.3822	11.1183	37.1979
Parp4	16.6468	20.5569	16.7471	18.0154	15.2153	17.4948	18.484	16.8836	18.0951	17.49	14.7637	16.981	15.4644	21.4454	14.8686	26.7091
Parp6	8.9763	6.8462	7.2497	6.7205	6.1322	7.0957	6.6416	6.4843	8.0959	6.2773	7.2915	7.7926	7.6952	10.5239	7.3982	6.7816
Parp8	2.7855	4.2338	3.5112	4.666	4.5193	3.097	3.3078	2.932	4.1697	3.8578	3.5376	4.0087	4.4219	4.0795	2.9495	5.4356
Parp9	12.5811	16.5784	11.0773	14.8657	9.3238	12.2237	9.5495	14.8964	9.8956	16.2899	9.0696	10.7445	12.8177	10.6556	8.9432	94.024
Pars2	2.1609	3.7624	2.527	2.984	2.8446	2.8515	3.4242	2.9267	2.5191	2.3861	2.7824	2.3402	2.7758	2.721	2.3226	2.6858
Parva	117.095	167.44	122.312	121.807	112.281	114.638	199.527	103.178	154.809	137.094	107.681	120.255	108.061	113.729	112.563	178.733
Parvb	32.5293	16.3815	22.5209	24.7115	19.2888	27.6339	16.2882	33.767	21.8884	25.9043	16.6745	23.2963	19.2994	27.5223	19.3302	15.8755
Parvg	3.2778	0.954	1.6965	13.4192	2.4599	1.9592	0.9823	2.9259	1.6867	5.2827	1.6131	3.8383	4.2264	1.501	1.2917	2.03
Pasd1	0	0.0272	0.0239	0	0.0199	0	0.0216	0.02	0.0184	0.027	0.0263	0.0399	0.0205	0	0	0.0417
Pask	0.4155	0.2843	0.6154	0.552	0.712	0.5926	0.7049	0.8796	0.7284	0.5984	0.5496	0.676	0.5881	0.4626	0.431	0.6803
Pate	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pate2	0.0906	0.0263	0.0693	0	0.0578	0.0973	0.0418	0.0388	0.0179	0.0783	0.0762	0.0386	0.0398	0.0297	0.101	0.0403
Pate4	0.0715	0	0	0	0	0	0	0	0	0	0	0	0	1.3133	0	0
Pate-dj	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pate-e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pate-g	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pate-n	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Patl1	15.4217	11.5304	11.9352	13.0249	11.1021	13.1215	11.4459	15.2539	13.1598	14.3881	11.6738	13.8428	11.1883	12.1253	11.5975	11.3761
Patl2	0.082	0.0951	0.0627	0.1895	0.0348	0.0528	0.0756	0.0526	0.0646	0.0472	0.1608	0.0349	0.1259	0	0	0
Patz1	9.8188	11.0712	9.8535	9.218	10.189	9.4804	9.9945	10.2804	8.6787	7.6675	11.0935	10.1558	9.6852	7.0011	11.6009	6.7652
Pawr	23.3569	20.7702	21.6392	28.5247	17.9373	22.3048	30.2857	19.4534	30.5603	30.3985	35.4983	30.839	24.179	33.8267	31.6608	29.1243
Pax1	0	0	0	0	0.016	0	0	0	0	0	0.0211	0.0962	0.033	0	0	0.0167
Pax2	1.354	5.223	4.5452	1.7876	8.5607	2.2853	3.7881	2.3572	3.907	1.8988	4.8038	2.1615	5.5744	0.7135	5.1535	3.3581
Pax3	0	0.0505	0	0	0	0	0	0	0	0	0	0	0	0.0167	0	0
Pax4	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0519	0	0
Pax5	0	0.0513	0.045	0.0454	0.0376	0.1886	0	0.0377	0.0695	0	0	0.0749	0.0387	0	0	0
Pax6	0.052	0.0453	0	0	0.0497	0.0503	0	0.0167	0.0768	0.0225	0.0437	0.0665	0	0.2566	0	0.0347
Pax6os1	0	0	0	0	0	0	0	0	0	0.0409	0	0	0	0	0	0
Pax7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pax8	3.4401	15.5134	12.0919	4.572	22.3782	9.1021	10.5141	6.8738	14.1657	5.2854	10.9716	6.3429	10.3186	3.8605	14.6864	13.3598
Pax9	0	0	0.0591	0.0198	0.0492	0.0166	0.0356	0.0165	0.0152	0	0	0.0165	0	0	0.0431	0.0172
Paxip1	6.8758	7.3568	6.7329	6.0155	7.3355	6.8603	6.7274	7.3102	7.9677	6.4271	6.6509	6.3845	6.5969	7.6251	6.2315	5.8805
Pbk	0.4162	0.3265	2.7103	1.8306	0.9569	1.8483	0.7487	3.2341	0.8123	3.6654	0.4555	1.09	1.5073	0.0408	2.5432	0.6675
Pbld	2.1102	26.2422	8.6598	3.9475	22.6598	9.5112	3.8763	2.7978	3.4559	3.9733	6.1408	5.3704	5.9439	2.2438	11.0834	2.5649
Pbp2	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0546	0	0.0751
Pbrm1	16.6363	12.7145	14.1345	15.2924	12.6221	16.4892	12.6589	16.8997	13.3525	16.0568	13.3937	17.7383	13.8496	19.7476	13.9715	12.6099
Pbsn	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pbx1	87.6173	49.1203	62.9451	69.0668	48.9918	66.5766	44.9445	76.5111	57.2003	51.0398	45.6626	66.8495	46.5713	77.0702	31.561	45.3184
Pbx2	58.208	67.5895	54.3455	54.1352	49.6517	54.159	88.8178	48.413	78.1926	63.0862	44.0299	55.6977	46.6805	50.1025	51.6418	72.4447
Pbx3	16.6376	12.7592	11.4722	13.1406	11.8755	14.5353	14.8149	13.4241	16.1932	13.1216	10.8305	13.2265	11.3905	12.4532	10.7235	13.4683
Pbx4	0.1039	0.2266	0.1593	0.0802	0.3654	0.4676	0.1797	0.1669	0.2458	0.2689	0.0875	0.199	0.2394	0.3544	0.4785	0.1042
Pbxip1	51.7974	45.8131	56.3721	57.3628	57.9779	46.7105	56.9143	47.0268	58.3419	54.6934	65.2357	53.1636	58.8226	46.9914	56.5365	49.4727
Pcbd1	21.6074	77.7362	81.8495	32.732	137.263	52.8002	45.0593	38.5135	28.0232	38.461	66.8734	29.2431	68.6489	29.7922	78.0055	21.3167
Pcbd2	22.0698	26.892	26.68	26.9987	29.7607	23.962	32.6956	24.7598	24.9961	21.644	29.5521	20.355	32.5181	20.8286	24.5161	28.0299
Pcbp1	120.878	113.214	131.561	137.851	125.324	120.482	125.247	126.955	127.106	128.615	132.359	125.664	122.795	102.242	138.967	149.834
Pcbp2	62.375	75.6382	72.5571	66.9855	72.4137	64.4607	58.0282	74.6281	60.7037	61.2517	61.1596	58.2043	72.121	65.0897	60.8729	67.3494
Pcbp3	18.4813	9.7873	14.0014	9.5911	11.5248	15.5535	9.906	15.28	14.5632	11.3865	12.1495	14.4061	14.1324	10.796	12.4675	11.8897
Pcbp4	15.8372	18.2627	16.4358	15.1141	19.7518	15.0724	20.1557	14.5307	18.7815	15.6356	16.4638	13.6544	16.3081	10.2623	20.4704	16.1231
Pcca	9.442	18.3542	21.9953	14.6638	33.4346	17.6434	20.4844	13.4369	10.1493	13.0371	15.0392	13.7583	24.1206	10.9771	20.3167	14.0684
Pccb	46.4511	96.0251	68.3612	55.826	98.176	64.0276	75.4337	51.909	54.9512	52.0529	56.8498	50.9255	70.6656	44.0742	72.1263	56.4708
Pcdh1	54.8536	32.1877	50.7006	50.793	38.554	60.3365	28.3816	55.0518	45.6638	42.3588	56.0907	53.7491	39.4602	46.9004	55.8407	26.6512
Pcdh10	0.0139	0	0.0426	0	0.0186	0.027	0.0193	0.0136	0	0.0361	0	0	0.0275	0	0	0
Pcdh11x	0.0144	0	0.011	0	0	0.0093	0.03	0.0185	0	0	0	0.0185	0	0	0	0.0193
Pcdh12	39.0248	16.7497	28.4593	25.8648	15.4185	28.0754	19.6225	21.0002	22.5408	19.2153	55.1638	34.4052	25.1224	21.3922	45.3058	11.6612
Pcdh15	0	0	0.0106	0	0	0.009	0	0.0045	0.0082	0.0181	0.0117	0.0178	0	0	0	0.0047
Pcdh17	8.8654	10.8006	8.2689	8.0911	6.2217	8.887	6.1217	9.8348	6.831	6.7433	4.6205	8.2467	5.0045	7.5553	5.6681	5.2295
Pcdh18	15.5592	7.8936	9.5035	7.8929	7.248	12.9354	8.3414	10.7325	5.9984	9.6106	12.6754	11.6827	6.3571	11.8979	9.182	5.8053
Pcdh19	0.3867	0.4184	0.3888	0.2325	0.2273	0.3647	0.4111	0.2327	0.3621	0.3843	0.2417	0.343	0.3378	0.4054	0.1986	0.6097
Pcdh20	0.0369	0	0.0094	0	0	0	0.034	0.0158	0.029	0.0213	0.0103	0.0079	0.0162	0	0.0308	0.0492
Pcdh21	0	0	0	0.0116	0.0191	0	0.0104	0.0193	0.0178	0	0.0126	0.0385	0	0	0.0126	0.0301
Pcdh24	0.0314	1.6256	0.4925	0.3146	1.8591	0.6893	0.0543	0.1915	0.0464	0.2717	0.9639	0.4522	0.3104	0.1247	0.998	0.0629
Pcdh7	5.4221	0.7456	2.8767	6.8273	1.9858	3.0399	2.5061	2.6042	4.5624	3.171	6.7673	7.3945	4.5366	3.2914	3.748	1.9238
Pcdh8	0.0351	0.0305	0.1617	0.025	0.0723	0.0679	0.1235	0.1464	0.0384	0.1062	0.1623	0.0623	0.1496	0.2958	0.132	0.0469
Pcdh9	0.1979	0	0.0533	0.0358	0.037	0.0826	0.1046	0.0522	0.0756	0.2616	0.0391	0.1488	0.1991	0.3007	0.243	0.1786
Pcdha1	0	0	0.015	0.0381	0	0	0	0.0239	0.0631	0.0406	0.0263	0.0153	0	0.0001	0.0403	0.0289
Pcdha10	0.0221	0	0.015	0.0191	0.026	0	0	0	0.0316	0.0203	0	0.0307	0.0522	0.0002	0	0
Pcdha11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pcdha12	0	0	0.0149	0	0.0258	0	0.0231	0.0476	0.0157	0	0	0	0	0	0.0401	0.0144
Pcdha2	0.1061	0.0163	0.0289	0	0	0	0.0437	0.0223	0	0	0	0.0146	0.0331	0	0	0.0278
Pcdha3	0.0222	0	0	0	0.0262	0	0	0	0.0477	0.0204	0	0	0.0699	0.0012	0	0.0145
Pcdha4	0.0861	0.0661	0.0439	0.074	0.0742	0.0218	0.0669	0.0687	0.0459	0.0395	0.0507	0.0297	0.0841	0	0.0763	0.0986
Pcdha5	0.0449	0	0.0607	0.0194	0	0.0929	0	0.0245	0	0.0206	0	0.0155	0.0177	0.0583	0	0.0147
Pcdha6	0	0	0	0	0	0	0	0	0	0.0203	0.0263	0	0	0.0002	0	0
Pcdha7	0	0	0.0151	0	0	0.0693	0	0	0.032	0	0	0	0	0.0136	0	0
Pcdha8	0.0221	0	0	0	0.026	0.0227	0	0.024	0	0	0	0.0153	0	0.0002	0	0
Pcdha9	0	0.0164	0.0291	0	0	0	0	0	0.0455	0.0196	0.0251	0.0148	0	0	0	0.028
Pcdhac1	0	0.0166	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pcdhac2	0	0	0.0284	0.0178	0	0	0	0	0	0.1523	0.0242	0.0573	0	0	0.0356	0
Pcdhb1	0.0541	0.0706	0.0828	0.0625	0.1896	0.0174	0.0374	0.0694	0.032	0	0.091	0.0864	0.1959	0	0.0905	0.0361
Pcdhb10	1.671	0.7468	0.9938	1.3404	0.8716	1.4057	0.6258	2.0989	1.1105	0.802	0.9557	1.2458	0.9775	0.986	1.0086	1.0844
Pcdhb11	1.407	0.6428	0.6479	0.958	0.849	1.0116	0.9103	1.0988	0.8096	0.5144	0.697	0.5534	0.8547	0.5181	0.9494	0.6982
Pcdhb12	2.9024	2.0717	2.219	2.3516	1.8333	1.8007	1.5275	2.5006	2.5204	2.2269	1.7837	1.6749	1.568	1.9061	1.8281	0.9831
Pcdhb13	0.2646	0.322	0.2966	0.3123	0.1907	0.5573	0.4879	0.3733	0.3855	0.2287	0.4001	0.2593	0.4296	0.1748	0.339	0.365
Pcdhb14	1.4635	1.8008	1.5689	1.9459	0.9793	1.9724	1.5899	1.5845	1.6613	1.1496	1.6765	2.3809	2.0387	1.5806	1.6515	1.6236
Pcdhb15	0.7083	0.4723	0.5236	0.8364	0.4058	0.6237	0.5387	0.8178	0.6834	0.6731	0.7143	0.6638	0.5438	1.4227	0.6709	0.4571
Pcdhb16	1.5394	0.9443	0.9704	1.2875	0.7762	1.0478	0.988	1.1746	0.9953	1.2247	1.3744	1.718	0.9404	2.1962	1.2956	0.9291
Pcdhb17	2.9039	2.2808	2.4494	3.284	2.0641	2.2072	2.5753	2.7356	3.1936	2.5263	2.8267	2.995	2.6358	3.7851	1.8072	3.3282
Pcdhb18	0.7805	0.5779	0.8601	0.8859	0.7399	0.8746	0.6102	1.0417	0.9065	1.0173	0.6768	0.9815	0.6482	1.1815	0.7586	0.8195
Pcdhb19	0.3426	0.2738	0.3978	0.3901	0.3397	0.2828	0.2463	0.4656	0.2994	0.3908	0.4488	0.4993	0.4599	0.4897	0.3548	0.4663
Pcdhb2	0.3806	0.2483	0.2183	0.2199	0.318	0.1993	0.3454	0.4273	0.2249	0.3288	0.1599	0.4257	0.2035	0.094	0.4175	0.127
Pcdhb20	1.8284	0.9034	0.8826	1.5112	0.6856	1.1289	0.9846	1.8513	1.2617	1.0476	0.7923	0.9594	1.0765	1.4098	1.1577	1.323
Pcdhb21	0.4387	0.1484	0.4659	0.6194	0.2793	0.4083	0.2865	0.5785	0.4031	0.6316	0.4916	0.4361	0.5454	0.4813	0.3056	0.3742
Pcdhb22	1.1779	0.8193	1.2279	1.8303	0.7632	1.5872	1.3918	1.3873	1.4294	2.0723	1.0077	1.8066	1.3107	0.8259	1.3243	1.3437
Pcdhb3	0.4985	0.4929	0.8012	0.2646	0.3498	0.7756	0.2614	1.1021	0.4973	0.6386	0.6497	0.7909	0.5429	0.6642	0.4595	0.3211
Pcdhb4	2.5571	2.0092	1.6195	1.4693	1.6596	2.1226	1.2834	2.9423	2.0065	1.9371	1.5006	2.9552	1.6827	2.4813	2.0922	1.2272
Pcdhb5	0.9607	0.6263	0.5648	0.9101	0.6228	0.8336	0.5364	1.0307	0.7528	0.862	0.7449	0.6376	0.6443	1.3904	0.6945	0.8137
Pcdhb6	0.489	0.3755	0.5502	0.3547	0.165	0.3521	0.2984	0.5168	0.408	0.1988	0.3386	0.5514	0.3219	0.0283	0.433	0.4034
Pcdhb7	1.3967	1.0521	0.9821	1.4191	0.9358	1.1644	0.9527	1.636	1.0668	1.8183	0.9699	0.8569	0.8333	1.2908	1.0891	1.3671
Pcdhb8	0.9687	0.8431	0.5886	0.5269	0.5265	1.3398	0.6108	1.6088	1.1617	0.7137	0.6468	0.8375	0.6752	1.011	0.6432	0.723
Pcdhb9	3.9567	1.9259	2.2852	2.3843	2.1758	3.5616	1.9477	4.6754	3.3787	3.3627	2.1683	3.3394	2.6181	4.3378	2.5157	2.1673
Pcdhga1	0.9886	1.4328	0.5681	1.0201	0.8695	0.8184	0.6596	0.7962	0.9743	1.0494	0.565	0.9907	0.5924	0.7946	0.5114	0.8894
Pcdhga10	5.7944	6.5441	5.1191	5.3736	3.729	4.7674	7.0178	4.1158	6.3683	5.0488	3.8859	4.7397	3.9682	5.4166	4.3163	11.1027
Pcdhga11	1.9369	1.2314	1.7814	1.3533	0.9596	1.755	2.0161	1.7118	1.4534	1.2991	1.9975	1.9008	1.1643	0.5345	0.7875	1.8638
Pcdhga12	1.395	1.2658	1.4811	1.1176	0.9621	1.2507	1.1471	1.5993	1.0966	1.0593	0.9801	1.3079	1.3199	1.1838	1.4385	1.3858
Pcdhga2	1.9191	0.6536	1.0224	1.5744	0.7183	0.9485	1.2986	0.8888	1.2046	0.7934	0.5895	1.1375	0.9192	2.0474	0.9254	1.4065
Pcdhga3	2.0096	1.1962	1.3121	1.8214	1.1099	1.4937	1.8438	1.9008	1.5831	2.0986	0.9855	2.0729	1.3089	1.591	1.3628	1.825
Pcdhga4	2.475	1.3592	2.0477	2.4204	1.7226	1.4899	1.9816	1.5389	1.6143	1.9991	1.3773	1.9841	1.6364	1.5914	1.4876	2.0922
Pcdhga5	2.2939	1.8575	2.1099	2.5687	1.4723	2.7486	2.12	2.6624	2.2995	1.7634	1.6187	2.0153	1.6112	1.4952	1.5564	2.2305
Pcdhga6	3.6586	2.5854	3.0174	3.2551	2.1329	3.2686	2.9638	3.4943	3.6261	3.1945	2.3054	2.6932	3.2426	2.197	2.5048	3.3457
Pcdhga7	2.3408	2.8777	2.0178	2.4554	1.8943	2.1837	2.8054	1.8748	3.1952	2.056	2.0452	2.2232	2.1947	1.9315	1.7275	3.5874
Pcdhga8	1.0687	1.1077	0.8117	1.0386	0.6411	1.0596	1.0388	0.8841	0.7622	1.0086	0.6313	1.3486	1.044	0.7262	0.6033	2.2279
Pcdhga9	1.4477	1.1133	1.0876	1.35	0.7823	1.1664	1.0806	0.854	1.2711	1.5082	1.3124	1.609	0.7488	0.697	0.9658	1.1763
Pcdhgb1	2.1617	0.7936	1.7593	2.3709	1.1171	1.6854	0.9031	2.3378	1.408	1.9815	1.3009	1.7372	1.4163	1.433	1.3394	0.9491
Pcdhgb2	5.1091	3.0137	4.6149	6.8925	3.5338	4.3913	4.9788	5.9853	4.6488	5.5922	3.511	4.6124	3.1646	4.4746	3.3393	5.6183
Pcdhgb4	2.6581	1.3167	2.6154	1.9129	1.7292	2.2917	2.0127	2.8711	2.0579	2.104	1.6653	1.7896	1.4293	1.9803	1.2508	3.9375
Pcdhgb5	1.9618	1.5187	1.7391	1.4514	1.0852	0.9364	1.8684	2.0694	1.3382	1.6496	1.3357	1.2377	0.8643	0.862	1.2017	2.6464
Pcdhgb6	5.2868	3.2479	2.9732	4.8392	2.8464	4.7056	4.221	4.1094	4.0214	4.3077	4.3004	4.5724	3.6363	3.0795	4.1026	5.1288
Pcdhgb7	1.9536	2.2181	1.9139	2.5349	1.2701	2.5549	2.6872	1.8566	1.9009	1.8736	2.389	2.0604	1.5979	0.8889	1.6606	2.9043
Pcdhgb8	0.5331	0.3393	0.4157	0.2566	0.3461	0.4485	0.3972	0.3927	0.2388	0.6656	0.3553	0.3362	0.5106	0.3528	0.1878	0.5569
Pcdhgc3	29.9104	17.6286	21.8023	25.5126	15.1135	22.6792	19.7869	29.0743	21.3195	33.412	20.8533	24.7553	19.6011	18.2234	23.8094	21.8729
Pcdhgc4	0.0712	0.1436	0.203	0.0544	0.3072	0.2129	0.0837	0.3327	0.1149	0.2913	0.1802	0.2251	0.1646	0.2716	0.1787	0.1
Pcdhgc5	0	0.0699	0.0211	0.0206	0.035	0.1036	0.1335	0.0687	0.0819	0.0474	0.0911	0.1362	0.1319	0.1411	0.0226	0.0191
Pcf11	13.1813	9.1588	9.2804	9.5763	9.9337	10.7631	9.4161	11.2006	9.2116	9.6319	9.5877	10.1802	9.4367	12.8235	9.0464	9.28
Pcgf1	9.5631	10.3297	8.4114	8.274	8.9566	9.0966	11.0639	7.6434	9.9233	10.6751	8.4456	7.4103	8.8938	9.6726	9.612	12.5848
Pcgf2	12.2485	16.3222	11.8049	10.4895	13.2245	11.1893	13.1095	9.9887	16.902	10.8512	12.0561	11.8257	13.0752	11.308	14.4096	10.4075
Pcgf3	13.3888	10.0731	11.2055	11.0704	10.2903	11.6353	9.9193	13.935	10.4938	11.5688	11.3632	13.0979	10.5446	15.1496	12.0448	8.6199
Pcgf5	17.261	12.3396	19.1601	18.3437	11.9381	17.7054	12.5144	15.0877	18.7146	14.1503	21.594	17.9263	10.7639	15.8014	15.6032	16.5868
Pcgf6	1.4726	2.648	2.5727	1.9742	3.7758	2.2679	1.9928	2.219	2.6679	1.9907	2.2619	2.3113	2.845	1.7325	3.6146	2.1381
Pcid2	11.608	11.3277	9.6835	10.7111	10.5817	9.5076	12.9966	10.7816	12.0849	10.9818	10.6425	12.6622	10.3146	9.5651	10.6293	13.3791
Pcif1	45.3329	36.4241	27.1056	36.3561	29.1513	31.6999	39.5095	37.0689	35.2728	35.7417	25.0509	31.8675	30.5146	20.6213	29.2447	35.9816
Pck1	13.6907	454.513	75.6377	25.6138	272.388	98.725	11.5492	17.7117	9.2397	38.5406	42.203	53.6066	43.6212	62.2227	120.173	2.0105
Pck2	13.4983	13.1041	17.4599	14.8462	12.6596	15.1203	13.9446	13.2553	12.4689	11.9286	18.5119	15.5208	11.9827	11.2111	14.5227	11.6134
Pclo	0.3743	1.1029	0.7361	0.2901	0.7646	0.513	0.6773	0.4106	0.4954	0.4131	0.4876	0.4765	0.494	0.3642	0.5451	0.448
Pcm1	13.1672	13.5415	12.9439	11.9891	12.2897	13.7434	11.1862	12.7023	11.6451	12.6957	11.8281	14.5249	12.365	18.2239	11.8221	10.8209
Pcmt1	28.3249	33.4901	30.8408	31.3884	32.2218	30.8203	36.4042	31.7233	34.0312	30.2791	31.3107	29.1381	29.7246	31.0169	33.8184	35.085
Pcmtd1	33.8051	37.8592	36.8209	35.1893	37.3246	37.6679	40.4676	35.1855	33.3722	37.8106	34.0028	36.15	36.44	45.6519	29.687	56.658
Pcmtd2	20.9879	27.4121	23.1936	18.4467	25.9768	23.2069	23.1147	18.6006	20.7677	17.4108	24.1327	21.797	20.8512	31.9466	18.4823	14.7513
Pcna	63.7971	49.3143	66.6822	81.8242	60.1912	68.9824	59.6954	86.9799	60.2527	78.4822	65.6722	71.2926	64.1055	78.253	66.033	72.6848
Pcnp	95.5389	85.9719	77.2645	82.4872	74.0219	93.9	92.274	80.8795	92.6492	90.0665	76.0349	86.3797	78.803	121.333	73.3951	97.2289
Pcnt	7.4637	6.7903	7.1242	7.0979	5.89	7.1832	5.559	7.3917	5.3738	6.5955	7.2261	7.0632	5.4324	6.9468	6.2126	4.7192
Pcnx	26.4457	14.7692	21.6234	17.7815	17.1629	22.8112	14.8914	23.6713	16.5147	16.8895	19.5967	19.9328	17.2174	23.166	16.3797	10.5384
Pcnxl2	0.0177	0	0.0068	0.0068	0.0281	0.0057	0.0123	0.0114	0.0157	0.023	0.0149	0.0283	0.0292	0	0.0222	0.0118
Pcnxl3	17.0619	15.9343	17.508	15.8666	14.7001	15.3465	15.1055	16.274	16.0635	14.6629	17.5391	16.7793	15.2767	13.664	17.0338	14.2731
Pcolce	140.862	143.984	166.907	163.473	160.029	132.042	212.64	128.696	164.837	135.07	158.996	131.353	171.594	91.2402	167.978	174.789
Pcolce2	1.8884	0.8226	1.3347	2.9407	0.7183	2.1511	0.9797	2.2615	1.9538	1.0663	1.1612	0.7656	0.5499	2.96	0.3342	0.2183
Pcp2	0.9406	0.167	0.2926	0.4422	0.3698	0.3597	0.3619	0.1218	0.4489	0.8084	0.4818	0.1196	0.1242	0.1724	0.1593	0.2535
